ID,Sales_Price,Zoning,Lot_Area,Alley,Lot_Config,Overall_Qual,Foundation,Bsmt_SF,Central_Air,First_Flr_SF,Second_Flr_SF,Full_Bath,Half_Bath,Bedrooms,Kitchen,TotalRooms,Fireplaces,Garage_Cars
257,159000,Low_Density,11105,NoAccess,Corner,Average,others,870,Y,965,0,1,0,2,1,4,0,2
258,191000,Low_Density,9337,NoAccess,Inside,Good,others,878,Y,892,800,2,1,3,1,8,1,2
259,200500,Low_Density,8750,NoAccess,Inside,Good,others,804,Y,804,878,2,1,3,1,7,0,2
260,150000,Low_Density,15240,NoAccess,Front,Average,others,1026,Y,1026,0,1,1,3,1,5,0,1
261,161750,Low_Density,10900,NoAccess,Front,Good,others,689,Y,689,703,1,1,3,1,6,0,1
262,128200,Low_Density,10650,NoAccess,Corner,Average,others,894,Y,894,0,1,0,3,1,5,0,1
263,127000,Low_Density,7480,NoAccess,Inside,Average,others,876,Y,876,0,1,0,3,1,5,0,2
264,318000,Low_Density,10389,NoAccess,Inside,Excellent,others,1978,Y,1978,0,2,1,3,1,8,1,3
265,272000,Low_Density,11423,NoAccess,Inside,Excellent,others,1581,Y,1601,0,2,0,3,1,6,1,2
266,237000,Low_Density,9548,NoAccess,CulDSac,Good,others,941,Y,941,888,2,1,3,1,7,1,2
267,240000,Low_Density,9375,NoAccess,Inside,Good,others,1040,Y,1044,1054,2,1,4,1,9,1,2
268,224900,Low_Density,12137,NoAccess,CulDSac,Good,others,1649,Y,1661,0,2,0,3,1,6,0,2
269,143750,Medium_Density,4435,NoAccess,Inside,Good,others,848,Y,848,0,1,0,1,1,4,0,2
270,143000,Medium_Density,4426,NoAccess,Inside,Good,others,848,Y,848,0,1,0,1,1,3,0,2
271,232000,Low_Density,10635,NoAccess,Front,Excellent,others,1657,Y,1668,0,2,0,3,1,8,1,2
272,213000,Low_Density,8400,NoAccess,Inside,Good,others,1473,Y,1484,0,2,0,3,1,7,0,2
273,185500,Low_Density,8773,NoAccess,Front,Good,others,1414,Y,1414,0,2,0,3,1,6,0,2
274,84900,Low_Density,8777,NoAccess,Inside,Average,others,0,N,640,0,1,0,2,1,5,0,1
275,155891,Low_Density,8842,NoAccess,Corner,Average,others,381,Y,992,0,1,0,3,1,6,0,1
276,100000,Low_Density,9825,NoAccess,Inside,Average,others,0,N,1664,0,2,0,4,2,8,0,0
277,144000,Low_Density,10044,NoAccess,CulDSac,Average,others,1196,Y,1196,0,1,0,3,1,6,0,1
278,64000,Low_Density,11792,NoAccess,Inside,Poor,others,744,N,792,328,1,0,2,1,5,0,2
279,125200,Low_Density,6305,NoAccess,Inside,Good,others,1008,Y,1096,0,1,0,3,1,5,1,1
280,107000,Low_Density,7819,NoAccess,Inside,Good,others,1029,Y,1117,0,1,0,3,1,6,1,2
281,90000,Low_Density,6410,NoAccess,Inside,Poor,others,960,Y,960,0,1,0,3,1,5,0,0
282,140000,Medium_Density,8546,NoAccess,Corner,Poor,others,1121,Y,1121,0,2,0,2,1,5,0,2
283,113000,Low_Density,8741,NoAccess,Inside,Good,others,735,Y,798,689,1,1,3,1,7,1,1
284,80000,Low_Density,12180,NoAccess,Inside,Poor,others,672,N,672,252,1,0,2,1,5,0,1
285,144500,Low_Density,8562,NoAccess,Inside,Average,others,1216,Y,1526,0,1,0,4,1,7,1,1
286,104000,Low_Density,4853,NoAccess,Inside,Average,others,1107,N,1296,0,2,0,2,1,5,1,1
287,128000,Low_Density,6858,NoAccess,Corner,Good,others,806,N,841,806,1,1,4,1,6,0,1
288,58500,Low_Density,8212,Gravel,Inside,Average,others,864,N,864,0,1,0,2,1,5,0,1
289,127000,Low_Density,5000,Paved,Inside,Average,others,1026,Y,1026,665,2,0,3,1,6,1,1
290,126000,Low_Density,7890,NoAccess,Corner,Good,others,856,Y,856,0,1,0,2,1,4,1,2
291,160000,High_Density,7200,Paved,Inside,Poor,Slab,0,Y,862,1788,3,0,6,2,10,0,0
292,100000,Low_Density,9839,NoAccess,Inside,Average,others,894,Y,894,772,1,0,3,1,7,1,0
293,169000,Low_Density,9638,NoAccess,Inside,Good,others,804,Y,1699,748,2,0,4,1,10,1,1
294,257500,Low_Density,10452,NoAccess,Inside,Good,others,1528,Y,1225,908,1,1,4,1,8,2,1
295,215000,Low_Density,15600,NoAccess,Inside,Average,others,1032,Y,1102,1075,2,1,5,2,11,0,2
296,266500,Low_Density,9042,NoAccess,Inside,Good,Stone,1152,Y,1188,1152,2,0,4,1,9,2,1
297,335000,Low_Density,17500,NoAccess,Inside,Good,others,1902,Y,1902,0,2,0,3,1,7,2,2
298,203135,Low_Density,19645,NoAccess,Front,Good,others,423,Y,896,756,2,1,3,1,6,0,2
299,185000,Medium_Density,3907,NoAccess,Inside,Excellent,others,982,Y,1034,0,1,0,1,1,4,1,2
300,162500,Medium_Density,3907,NoAccess,Inside,Excellent,others,1191,Y,1191,0,2,0,2,1,5,1,2
301,289000,Low_Density,15602,NoAccess,Inside,Good,others,1501,Y,1801,0,2,0,1,1,6,2,2
302,125500,Medium_Density,5436,NoAccess,Inside,Poor,others,796,Y,796,358,1,0,3,1,7,0,1
303,82000,Medium_Density,8154,NoAccess,Inside,Poor,others,480,Y,540,0,1,0,1,1,4,0,1
304,110000,Medium_Density,9140,NoAccess,Inside,Good,others,629,Y,727,380,1,0,2,1,5,0,1
309,246000,Medium_Density,3811,NoAccess,Corner,Excellent,others,1594,Y,1646,0,2,0,2,1,5,1,2
310,254900,Low_Density,11050,NoAccess,Inside,Excellent,others,1049,Y,1036,880,2,1,3,1,8,1,3
311,190000,Low_Density,9620,NoAccess,Inside,Good,others,1243,Y,1285,0,2,0,3,1,6,1,2
312,201000,Low_Density,9196,NoAccess,Inside,Good,others,1560,Y,1560,0,2,0,3,1,7,0,2
313,169900,Low_Density,12328,NoAccess,Inside,Good,others,1012,Y,1034,0,1,0,3,1,6,0,3
314,170000,Low_Density,12760,NoAccess,Inside,Good,others,1958,Y,2048,0,3,0,5,2,9,0,2
315,160000,Low_Density,57200,NoAccess,Inside,Average,others,747,Y,1687,0,1,0,3,1,7,2,2
316,220000,Low_Density,11896,NoAccess,Corner,Good,others,1336,Y,1346,0,2,0,3,1,6,1,3
317,179781,Low_Density,9803,NoAccess,Inside,Good,others,1214,Y,1214,0,2,0,2,1,6,0,2
318,174000,Low_Density,9802,NoAccess,Inside,Average,others,384,Y,744,700,2,1,3,1,7,0,2
319,269500,Low_Density,12003,NoAccess,Corner,Excellent,others,774,Y,774,1194,2,1,4,1,8,1,3
320,214900,Low_Density,11316,NoAccess,Corner,Good,others,817,Y,824,1070,2,1,4,1,8,1,2
321,202900,Low_Density,14191,NoAccess,Inside,Excellent,others,967,Y,993,915,2,1,4,1,9,0,2
322,378500,Low_Density,13214,NoAccess,Inside,Excellent,others,2002,Y,2018,0,2,0,3,1,10,1,3
323,169000,Low_Density,15300,NoAccess,Inside,Average,others,1068,Y,1264,0,1,0,2,1,7,1,2
324,173500,Low_Density,10114,NoAccess,Inside,Average,others,1430,Y,1430,0,2,0,3,1,7,0,2
325,139000,Low_Density,9400,NoAccess,Corner,Good,others,912,Y,912,912,2,2,4,2,8,0,0
326,166500,Low_Density,11875,NoAccess,Inside,Average,others,1344,Y,1344,0,2,0,3,1,7,1,2
327,83500,Medium_Density,1974,NoAccess,Inside,Poor,others,546,Y,546,546,1,1,3,1,6,0,1
328,119500,Medium_Density,2394,NoAccess,Inside,Average,others,945,Y,945,0,1,0,2,1,5,1,1
329,85000,Medium_Density,2592,NoAccess,Inside,Average,others,536,Y,536,576,1,1,3,1,4,0,1
330,76000,Medium_Density,1476,NoAccess,Inside,Poor,others,546,Y,546,546,1,1,3,1,5,0,0
331,75500,Medium_Density,1491,NoAccess,Inside,Poor,others,630,Y,630,0,1,0,1,1,3,0,0
332,88250,Medium_Density,1900,NoAccess,Inside,Poor,others,546,Y,546,546,1,1,3,1,5,0,0
333,85500,Medium_Density,1890,NoAccess,Inside,Poor,others,546,Y,546,546,1,1,3,1,5,0,1
334,130000,Low_Density,6953,NoAccess,Inside,Average,others,864,Y,874,0,1,0,3,1,5,0,1
335,157900,Low_Density,26142,NoAccess,CulDSac,Average,others,1188,Y,1188,0,1,0,3,1,6,0,1
336,149900,Low_Density,12887,NoAccess,Inside,Average,others,833,Y,833,0,1,0,2,1,5,0,2
337,159000,Low_Density,7700,NoAccess,Inside,Average,others,1216,Y,1216,1216,4,2,4,2,10,0,2
338,136000,Low_Density,10475,NoAccess,Inside,Average,others,624,Y,624,650,1,1,3,1,6,0,2
339,161000,Low_Density,10544,NoAccess,Inside,Average,others,864,Y,864,615,2,0,5,1,8,0,1
340,285000,Low_Density,9892,NoAccess,Inside,Excellent,others,1679,Y,1803,0,2,1,3,1,6,2,2
341,231000,Low_Density,12961,NoAccess,Inside,Good,others,1152,Y,1152,645,2,1,3,1,7,1,2
342,124500,Low_Density,13008,NoAccess,Inside,Good,others,882,Y,882,0,1,0,2,1,5,0,1
343,157000,Low_Density,10200,NoAccess,Inside,Good,others,1434,Y,1434,0,2,0,4,1,7,1,2
344,345000,Low_Density,13860,NoAccess,Inside,Excellent,others,1952,Y,2000,704,2,1,4,1,9,3,2
345,189500,Low_Density,10179,NoAccess,Corner,Good,others,945,Y,945,663,2,1,3,1,7,1,2
346,270000,Low_Density,11792,NoAccess,Inside,Excellent,others,1008,Y,1008,1275,2,1,4,1,9,1,3
347,189000,Low_Density,8400,NoAccess,Inside,Good,others,384,Y,958,670,2,1,3,1,7,1,2
348,377500,Low_Density,14892,NoAccess,CulDSac,Excellent,others,1746,Y,1746,0,2,0,3,1,7,2,3
349,168500,Low_Density,8530,NoAccess,Inside,Good,others,384,Y,804,670,2,1,3,1,7,1,2
350,375000,Low_Density,7296,NoAccess,CulDSac,Excellent,others,2208,Y,2522,0,2,0,1,1,8,1,2
351,278000,Low_Density,5664,NoAccess,Inside,Excellent,others,1501,Y,1659,0,2,0,2,1,5,1,2
352,240000,Low_Density,7380,NoAccess,Corner,Excellent,others,1418,Y,1478,0,2,0,2,1,5,0,2
353,239500,Low_Density,8013,NoAccess,Corner,Excellent,others,1587,Y,1734,0,2,0,2,1,6,0,2
354,177500,Low_Density,8923,NoAccess,Inside,Good,others,384,Y,751,631,2,1,3,1,7,1,2
355,185000,Low_Density,10141,NoAccess,Corner,Good,others,832,Y,885,833,2,1,3,1,7,1,2
356,191000,Low_Density,7500,NoAccess,Inside,Good,others,952,Y,952,684,2,1,3,1,7,1,2
357,178000,Low_Density,7837,NoAccess,Inside,Good,others,799,Y,799,772,2,1,3,1,7,1,2
358,185000,Low_Density,9765,NoAccess,Corner,Good,others,680,Y,680,790,2,1,3,1,6,1,2
359,181316,Low_Density,8803,NoAccess,Inside,Good,others,707,Y,707,809,2,1,3,1,7,1,2
360,166000,Low_Density,7250,NoAccess,Inside,Good,others,1181,Y,1190,0,2,0,3,1,6,1,2
361,178000,Low_Density,9636,NoAccess,Corner,Good,others,808,Y,808,785,2,1,3,1,7,1,2
362,174000,Low_Density,8125,NoAccess,Inside,Good,others,702,Y,702,779,2,1,3,1,6,1,2
363,173000,Low_Density,9248,NoAccess,Inside,Good,others,1158,Y,1167,0,2,0,3,1,6,0,2
364,225000,Low_Density,10762,NoAccess,CulDSac,Good,others,978,Y,1005,978,2,1,3,1,9,1,2
365,180500,Low_Density,11851,NoAccess,Corner,Good,others,1424,Y,1442,0,2,0,3,1,5,0,2
366,187500,Low_Density,5814,NoAccess,CulDSac,Excellent,others,1220,Y,1360,0,1,0,1,1,4,1,2
367,501837,Low_Density,17423,NoAccess,CulDSac,Excellent,others,2216,Y,2234,0,2,0,1,1,9,1,3
368,372500,Low_Density,11844,NoAccess,Inside,Excellent,others,2046,Y,2046,0,2,1,3,1,7,1,3
369,260000,Low_Density,16158,NoAccess,Inside,Good,others,1530,Y,1530,0,2,0,3,1,7,1,2
370,185000,Low_Density,11900,NoAccess,Inside,Average,others,1122,Y,946,988,2,1,3,1,6,1,2
371,260000,Low_Density,13005,NoAccess,Corner,Good,others,845,Y,1153,1200,2,1,4,1,10,1,2
372,181000,Low_Density,17043,NoAccess,CulDSac,Good,others,1362,Y,1586,0,2,0,3,1,7,1,2
373,82500,Low_Density,11900,NoAccess,Inside,Good,others,1386,Y,1411,0,2,0,3,1,6,1,2
374,215000,Low_Density,16635,NoAccess,Front,Good,others,1602,Y,1602,0,2,0,3,1,8,1,2
375,154000,Low_Density,13250,NoAccess,Inside,Good,others,832,Y,1154,896,2,1,4,1,8,1,2
376,200000,Low_Density,10928,NoAccess,Inside,Good,others,1427,Y,1671,0,2,0,3,1,7,1,2
377,249000,Low_Density,12388,NoAccess,Inside,Good,others,1043,Y,1539,1134,2,1,4,1,9,1,2
378,187500,Low_Density,14115,NoAccess,Inside,Good,others,1372,Y,1472,0,2,0,3,1,6,2,2
379,184000,Low_Density,11088,NoAccess,Inside,Good,others,1140,Y,1707,0,2,0,3,1,7,1,2
380,278000,Low_Density,9600,NoAccess,Inside,Excellent,others,2524,Y,2524,0,2,1,4,1,9,1,2
381,157000,Low_Density,11880,NoAccess,Inside,Good,others,1271,Y,1601,0,2,0,3,1,7,1,2
382,152000,Low_Density,10400,NoAccess,Inside,Good,others,1090,Y,1370,0,2,0,3,1,6,1,2
383,197500,Low_Density,10304,NoAccess,CulDSac,Average,others,780,Y,1088,780,2,1,4,1,9,1,2
384,240900,FloatingVillage,7000,NoAccess,Inside,Good,others,926,Y,1016,868,2,1,3,1,7,1,2
385,263435,FloatingVillage,8004,NoAccess,Inside,Excellent,others,832,Y,832,1103,2,1,3,1,8,0,2
386,220000,FloatingVillage,7500,NoAccess,Inside,Excellent,others,1058,Y,1058,816,2,1,3,1,7,1,2
387,235000,FloatingVillage,8470,NoAccess,Corner,Excellent,others,972,Y,972,839,2,1,3,1,7,1,2
388,213000,Low_Density,9373,NoAccess,CulDSac,Average,others,1621,Y,1621,0,2,0,3,1,7,2,2
389,167900,Low_Density,10140,NoAccess,Inside,Good,others,1116,Y,1116,0,2,0,3,1,6,1,2
390,158000,Low_Density,11050,NoAccess,Corner,Good,others,1176,Y,1193,0,2,0,3,1,5,1,2
391,165000,Low_Density,10140,NoAccess,Inside,Good,others,1064,Y,1350,0,2,0,3,1,7,1,2
392,158000,Low_Density,10448,NoAccess,Corner,Good,others,689,Y,1378,741,2,1,3,1,7,1,2
393,136000,Low_Density,9000,NoAccess,Front,Average,others,896,Y,896,896,2,2,4,2,8,0,0
394,148500,Low_Density,8750,NoAccess,Inside,Average,others,1002,Y,1002,0,1,0,3,1,5,0,2
395,156000,Low_Density,7930,NoAccess,Inside,Good,others,1026,Y,1026,0,1,0,3,1,5,0,2
396,128000,Low_Density,7830,NoAccess,Inside,Average,others,1180,Y,1180,0,1,1,2,1,6,0,2
397,143000,Low_Density,8510,NoAccess,Inside,Average,others,1043,Y,1050,0,1,1,3,1,6,0,1
398,76500,Low_Density,7038,NoAccess,Inside,Poor,others,864,Y,864,0,1,0,3,1,5,0,2
399,120500,Low_Density,6960,NoAccess,Inside,Poor,others,864,Y,864,0,1,0,3,1,5,0,2
400,124500,Low_Density,8120,NoAccess,Inside,Poor,others,864,Y,864,0,1,0,3,1,5,0,2
401,97000,Low_Density,10500,NoAccess,Front,Poor,others,864,Y,864,0,1,0,2,1,4,0,2
402,130000,Low_Density,9000,NoAccess,Front,Poor,others,864,Y,864,0,1,0,3,1,5,0,2
403,111000,Medium_Density,1680,NoAccess,Inside,Good,others,483,Y,483,504,1,1,2,1,5,0,1
404,125000,Medium_Density,2368,NoAccess,Inside,Average,others,765,Y,765,600,1,1,3,1,7,0,2
405,112000,Medium_Density,1680,NoAccess,Inside,Average,others,630,Y,630,672,2,1,3,1,6,0,1
406,97000,Medium_Density,1680,NoAccess,Inside,Good,others,483,Y,483,504,1,1,2,1,5,0,1
407,118000,Medium_Density,1680,NoAccess,Inside,Good,others,483,Y,483,504,1,1,2,1,5,0,1
408,119500,Medium_Density,1680,NoAccess,Inside,Average,others,630,Y,630,672,2,1,3,1,6,0,1
409,143750,Low_Density,4928,NoAccess,Inside,Good,others,958,Y,958,0,2,0,2,1,5,0,2
410,146000,Low_Density,2308,NoAccess,Front,Good,others,804,Y,804,744,2,1,3,1,7,1,2
411,148500,Low_Density,2280,NoAccess,Front,Good,others,855,Y,855,601,2,1,3,1,7,1,2
412,123000,Low_Density,2280,NoAccess,Front,Good,others,1057,Y,1055,0,2,0,2,1,4,1,2
413,147000,Low_Density,2308,NoAccess,Inside,Good,others,855,Y,855,467,2,1,3,1,6,1,2
414,137900,Low_Density,2349,NoAccess,Inside,Good,others,855,Y,855,601,2,1,3,1,6,1,2
415,147000,Low_Density,2364,NoAccess,Inside,Good,others,804,Y,804,744,2,1,3,1,7,1,2
416,148500,Low_Density,2289,NoAccess,Inside,Good,others,855,Y,855,586,2,1,3,1,7,1,2
417,138000,Low_Density,2364,NoAccess,Inside,Good,others,855,Y,855,601,2,1,3,1,6,1,2
418,128500,Low_Density,2104,NoAccess,Inside,Good,others,836,Y,836,0,1,0,2,1,5,0,1
419,100000,Low_Density,7150,NoAccess,Inside,Average,others,892,Y,892,0,1,0,3,1,5,0,1
420,148800,Low_Density,10710,NoAccess,Inside,Average,others,864,Y,1120,0,1,0,3,1,5,1,2
421,337500,Low_Density,12456,NoAccess,Front,Excellent,others,1700,Y,1718,0,2,0,3,1,7,1,3
422,462000,Low_Density,14257,NoAccess,Inside,Excellent,others,1776,Y,1794,978,3,1,4,1,10,3,3
423,485000,Low_Density,13518,NoAccess,Inside,Excellent,others,1926,Y,1966,1174,3,1,4,1,11,2,3
424,555000,Low_Density,15431,NoAccess,Inside,Excellent,others,3094,Y,2402,0,2,0,2,1,10,2,3
425,325000,Low_Density,13173,NoAccess,Corner,Excellent,others,1652,Y,1652,0,2,0,2,1,6,2,2
426,256300,Low_Density,14230,NoAccess,Corner,Excellent,others,1566,Y,1600,0,2,0,3,1,7,1,3
427,253293,Low_Density,12704,NoAccess,Inside,Excellent,others,2042,Y,2042,0,2,1,3,1,8,1,3
428,398800,Low_Density,12350,NoAccess,Inside,Excellent,others,1365,Y,1365,1325,2,1,3,1,8,1,3
429,335000,Low_Density,11308,NoAccess,Inside,Excellent,others,1104,Y,1130,1054,2,1,3,1,10,1,3
430,404000,Low_Density,12350,NoAccess,Inside,Excellent,others,2020,Y,2020,0,2,0,3,1,7,1,3
431,402861,Low_Density,12220,NoAccess,Inside,Excellent,others,2006,Y,2020,0,2,1,3,1,9,1,3
432,451950,Low_Density,13478,NoAccess,Corner,Excellent,others,1722,Y,1728,568,2,1,3,1,10,1,3
433,610000,Low_Density,13693,NoAccess,Inside,Excellent,others,2630,Y,2674,0,2,1,2,1,8,2,3
434,582933,Low_Density,13891,NoAccess,Inside,Excellent,others,1734,Y,1734,1088,3,1,4,1,12,1,3
435,360000,Low_Density,11578,NoAccess,Inside,Excellent,others,1736,Y,1736,0,2,0,3,1,7,1,3
436,296000,Low_Density,16870,NoAccess,Front,Excellent,others,1782,Y,1782,0,2,0,3,1,7,2,3
437,409900,Low_Density,23303,NoAccess,CulDSac,Excellent,others,1508,Y,1508,1012,2,1,5,1,10,1,3
438,255500,Low_Density,11146,NoAccess,Inside,Excellent,others,1709,Y,1717,0,2,0,3,1,7,1,3
439,335000,Low_Density,10367,NoAccess,Inside,Excellent,others,1739,Y,1743,0,2,0,3,1,8,1,3
440,274900,Low_Density,9591,NoAccess,Inside,Excellent,others,1713,Y,1713,0,2,0,3,1,7,1,3
441,300000,Low_Density,10872,NoAccess,Inside,Excellent,others,1504,Y,1531,0,2,0,2,1,6,1,3
442,324000,Low_Density,13514,NoAccess,Corner,Excellent,others,1774,Y,1808,0,2,0,3,1,7,1,3
443,350000,Low_Density,8834,NoAccess,Inside,Excellent,others,1462,Y,1462,762,2,1,4,1,10,1,3
444,280000,Low_Density,11362,NoAccess,Inside,Excellent,others,1836,Y,1836,0,2,0,3,1,7,1,3
445,284000,Low_Density,10655,NoAccess,Inside,Excellent,others,3206,Y,1629,0,2,0,3,1,7,1,3
446,269500,Low_Density,12878,NoAccess,Corner,Good,others,1760,Y,1760,0,2,0,3,1,8,1,2
447,233170,Low_Density,9541,NoAccess,Inside,Good,others,1502,Y,1502,0,2,0,3,1,7,0,2
448,386250,Low_Density,13472,NoAccess,Inside,Excellent,others,2392,Y,2392,0,2,0,3,1,8,1,3
449,445000,Low_Density,15274,NoAccess,Corner,Excellent,others,2452,Y,2452,0,2,0,3,1,10,1,3
450,290000,Low_Density,13262,NoAccess,Inside,Excellent,others,1082,Y,1105,1295,3,1,4,1,10,1,3
451,255900,Low_Density,9658,NoAccess,Inside,Excellent,others,1598,Y,1606,0,2,0,3,1,6,1,3
452,213000,Low_Density,6904,NoAccess,Inside,Good,others,1358,Y,1358,0,2,0,2,1,6,1,2
453,196000,Low_Density,5381,NoAccess,Inside,Good,others,1306,Y,1306,0,2,0,1,1,5,1,2
454,184500,Low_Density,5122,NoAccess,Inside,Good,others,1306,Y,1306,0,2,0,1,1,5,1,2
455,212500,Low_Density,10307,NoAccess,Inside,Good,others,1350,Y,1358,0,2,0,2,1,6,1,2
456,230000,Low_Density,5001,NoAccess,Inside,Good,others,1314,Y,1314,0,2,0,2,1,6,1,2
457,552000,Low_Density,14836,NoAccess,Inside,Excellent,others,2492,Y,2492,0,2,1,2,1,8,1,3
458,382500,Low_Density,15262,NoAccess,Corner,Excellent,others,2200,Y,2200,0,2,1,3,1,8,1,3
459,320000,Low_Density,7390,NoAccess,Inside,Excellent,others,1884,Y,1884,0,2,0,2,1,6,1,2
460,248500,Low_Density,6472,NoAccess,Inside,Excellent,others,1451,Y,1456,0,2,0,2,1,6,1,2
461,286500,Low_Density,16770,NoAccess,Corner,Excellent,others,1712,Y,1712,0,2,0,3,1,8,1,3
462,254000,Low_Density,6240,NoAccess,Inside,Excellent,others,1324,Y,1324,0,2,0,2,1,6,1,2
463,173000,Low_Density,3480,NoAccess,Inside,Good,others,1405,Y,1405,0,2,0,2,1,6,1,2
464,173000,Low_Density,2268,NoAccess,Inside,Good,others,764,Y,764,862,2,0,2,1,6,0,2
465,184000,Low_Density,10928,NoAccess,Inside,Good,others,728,Y,728,728,2,1,3,1,8,1,2
466,167800,Low_Density,8918,NoAccess,Inside,Good,others,745,Y,745,745,2,1,3,1,7,1,2
467,174000,Low_Density,12589,NoAccess,Inside,Good,others,742,Y,742,742,2,1,3,1,8,1,2
468,174000,Low_Density,11911,NoAccess,Inside,Good,others,684,Y,684,876,2,1,3,1,6,1,2
469,174000,Low_Density,3684,NoAccess,Inside,Good,others,1373,Y,1555,0,2,0,2,1,7,1,3
470,175900,Low_Density,3635,NoAccess,Inside,Good,others,1386,Y,1569,0,2,0,1,1,7,1,3
471,192500,Low_Density,3182,NoAccess,Inside,Good,others,1373,Y,1555,0,2,0,2,1,7,1,2
472,181000,Low_Density,3182,NoAccess,Inside,Good,others,1346,Y,1504,0,2,0,1,1,7,1,2
473,180000,Low_Density,3182,NoAccess,Inside,Good,others,1220,Y,1220,0,2,0,2,1,5,1,2
474,160200,Low_Density,3182,NoAccess,Inside,Good,others,1145,Y,1145,0,2,0,2,1,5,1,2
475,188500,Low_Density,7795,NoAccess,Inside,Good,others,716,Y,716,716,2,1,3,1,6,1,2
476,200000,Low_Density,8068,NoAccess,Inside,Good,others,1010,Y,1010,1257,2,1,4,1,8,1,2
477,170000,Low_Density,9434,NoAccess,Inside,Good,others,384,Y,744,630,2,1,3,1,6,1,2
478,189500,Low_Density,7984,NoAccess,Inside,Good,others,868,Y,868,762,2,1,3,1,7,1,2
479,184100,Low_Density,7750,NoAccess,Inside,Excellent,others,408,Y,779,640,2,1,3,1,7,1,2
480,195500,Low_Density,10125,NoAccess,Inside,Good,others,846,Y,846,748,2,1,3,1,7,1,2
481,192000,Low_Density,8965,NoAccess,Inside,Good,others,782,Y,806,683,2,1,3,1,8,1,2
482,178000,Low_Density,8174,NoAccess,Inside,Good,others,698,Y,698,644,2,1,3,1,7,1,2
483,207500,Low_Density,5063,NoAccess,Inside,Good,others,1314,Y,1314,0,2,0,2,1,6,1,2
484,236000,Low_Density,8795,NoAccess,Inside,Good,others,952,Y,980,1276,2,1,4,1,8,1,2
485,257500,Low_Density,12891,NoAccess,Corner,Excellent,others,870,Y,878,1126,2,1,4,1,8,1,3
486,244000,Low_Density,12224,NoAccess,Corner,Good,others,992,Y,1022,1032,2,1,3,1,7,1,2
487,167000,Low_Density,9734,NoAccess,Inside,Good,others,384,Y,744,630,2,1,3,1,7,0,2
488,179000,Low_Density,8123,NoAccess,Inside,Good,others,982,Y,1007,793,2,1,3,1,7,1,2
489,190000,Low_Density,8433,NoAccess,Inside,Good,others,794,Y,819,695,2,1,3,1,7,1,2
490,156000,Low_Density,7750,NoAccess,Inside,Good,others,384,Y,774,656,2,1,3,1,7,1,2
491,245000,Low_Density,15896,NoAccess,CulDSac,Good,others,1177,Y,1223,1089,2,1,4,1,8,1,3
492,181000,Low_Density,24682,NoAccess,CulDSac,Good,others,841,Y,892,783,2,1,3,1,7,1,2
493,214000,Low_Density,8755,NoAccess,Front,Good,others,992,Y,1022,1038,2,1,3,1,8,1,2
494,168000,Low_Density,7848,NoAccess,Inside,Good,others,384,Y,774,656,2,1,3,1,7,1,2
495,337000,Low_Density,9430,NoAccess,Inside,Excellent,others,1252,Y,1268,1097,2,1,3,1,8,1,3
496,403000,Low_Density,15138,NoAccess,Inside,Excellent,others,1462,Y,1490,1304,2,1,4,1,9,1,3
497,327000,Low_Density,12720,NoAccess,Inside,Excellent,others,1455,Y,1466,1221,2,1,4,1,10,2,3
498,340000,Low_Density,16545,NoAccess,Inside,Excellent,others,1284,Y,1310,1140,2,1,3,1,7,1,3
499,336000,Low_Density,12203,NoAccess,Corner,Excellent,others,1225,Y,1276,1336,2,1,4,1,8,1,3
500,265000,Low_Density,10208,NoAccess,Inside,Good,others,1264,Y,1277,1067,2,1,3,1,7,1,3
501,315000,Low_Density,10750,NoAccess,CulDSac,Excellent,others,2024,Y,2063,0,2,0,3,1,7,2,3
502,260000,Low_Density,9900,NoAccess,Inside,Good,others,1347,Y,1372,1274,2,1,4,1,9,1,3
503,260000,Low_Density,9085,NoAccess,Inside,Good,others,1070,Y,1094,967,2,1,3,1,7,1,2
504,263550,Low_Density,11692,NoAccess,Inside,Excellent,others,1173,Y,1215,1017,2,1,3,1,8,1,2
505,402000,Low_Density,46589,NoAccess,CulDSac,Excellent,others,1629,Y,1686,762,2,1,4,1,8,1,3
506,248000,Low_Density,29959,NoAccess,Front,Good,others,973,Y,979,871,2,1,3,1,7,1,2
507,244600,Low_Density,9612,NoAccess,Inside,Excellent,others,1468,Y,1468,0,2,0,3,1,6,1,3
508,275000,Low_Density,11194,NoAccess,Inside,Excellent,others,1696,Y,1696,0,2,0,3,1,7,0,3
509,257500,Low_Density,10206,NoAccess,Inside,Excellent,others,1614,Y,1658,0,2,1,3,1,7,1,3
510,287090,Low_Density,9262,NoAccess,Inside,Excellent,others,1573,Y,1578,0,2,0,3,1,7,1,3
511,275500,Low_Density,10130,NoAccess,Inside,Excellent,others,1702,Y,1702,0,2,0,3,1,7,1,3
512,245000,Low_Density,9139,NoAccess,Inside,Excellent,others,1422,Y,1432,0,2,0,3,1,7,1,2
513,253000,Low_Density,9675,NoAccess,Inside,Good,others,1113,Y,1113,858,2,1,3,1,8,1,2
514,468000,Low_Density,11128,NoAccess,Corner,Excellent,others,2458,Y,2490,0,2,0,2,1,9,2,3
515,252678,FloatingVillage,8640,NoAccess,Inside,Good,others,900,Y,932,920,2,1,3,1,7,1,2
516,210000,FloatingVillage,9000,NoAccess,Inside,Excellent,others,768,Y,786,804,2,1,3,1,6,0,2
